▲ Next.js 16.2.1 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.82:3000
- Environments: .env.local, .env
✓ Ready in 197ms

(node:59400) Warning: SECURITY WARNING: The SSL modes 'prefer', 'require', and 'verify-ca' are treated as aliases for 'verify-full'.
In the next major version (pg-connection-string v3.0.0 and pg v9.0.0), these modes will adopt standard libpq semantics, which have weaker security guarantees.

To prepare for this change:
- If you want the current behavior, explicitly use 'sslmode=verify-full'
- If you want libpq compatibility now, use 'uselibpqcompat=true&sslmode=require'

See https://www.postgresql.org/docs/current/libpq-ssl.html for libpq SSL mode definitions.
 GET /api/p2p/capacity 200 in 1036ms (next.js: 20ms, application-code: 1017ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 12ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 133ms (next.js: 3ms, application-code: 130ms)
 POST /api/p2p/bot/cycle 200 in 28.9s (next.js: 3ms, application-code: 28.8s)
 GET /api/p2p/bot/config 200 in 144ms (next.js: 5ms, application-code: 138ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 280ms (next.js: 20ms, application-code: 260ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 526ms (next.js: 11ms, application-code: 515ms)
 GET /api/p2p/bot/exchange-config?_=ax75e6mw6xs 200 in 928ms (next.js: 9ms, application-code: 919ms)
 GET /api/binance/credentials 200 in 138ms (next.js: 3ms, application-code: 134ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 608ms (next.js: 2ms, application-code: 606ms)
 POST /api/p2p/bot/cycle 200 in 27.7s (next.js: 4ms, application-code: 27.7s)
 GET /api/p2p/bot/config 200 in 141ms (next.js: 6ms, application-code: 136ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 916ms (next.js: 13ms, application-code: 903ms)
 GET /api/p2p/bot/exchange-config?_=snhvdu72hee 200 in 906ms (next.js: 3ms, application-code: 903ms)
 GET /api/binance/credentials 200 in 133ms (next.js: 1752µs, application-code: 131ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1283ms (next.js: 4ms, application-code: 1279ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 607ms (next.js: 2ms, application-code: 605ms)
 GET /api/p2p/capacity 200 in 1058ms (next.js: 38ms, application-code: 1020ms)
 GET /api/binance/p2p-history 200 in 5.2s (next.js: 18ms, application-code: 5.2s)
 GET /api/p2p/initial-capital 200 in 138ms (next.js: 7ms, application-code: 131ms)
 POST /api/p2p/bot/cycle 200 in 27.5s (next.js: 3ms, application-code: 27.5s)
 GET /api/p2p/bot/config 200 in 130ms (next.js: 1452µs, application-code: 129ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 256ms (next.js: 3ms, application-code: 253ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 519ms (next.js: 4ms, application-code: 514ms)
 GET /api/p2p/bot/exchange-config?_=1is7seki7nc 200 in 883ms (next.js: 5ms, application-code: 878ms)
 GET /api/binance/credentials 200 in 127ms (next.js: 1149µs, application-code: 126ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 592ms (next.js: 1046µs, application-code: 591ms)
 POST /api/p2p/bot/cycle 200 in 27.2s (next.js: 2ms, application-code: 27.2s)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 135ms (next.js: 5ms, application-code: 131ms)
 GET /api/p2p/bot/exchange-config?_=5f7dbh1s1k 200 in 890ms (next.js: 7ms, application-code: 884ms)
 GET /api/p2p/bot/config 200 in 906ms (next.js: 11ms, application-code: 895ms)
 GET /api/binance/credentials 200 in 129ms (next.js: 1515µs, application-code: 128ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1265ms (next.js: 11ms, application-code: 1253ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 589ms (next.js: 2ms, application-code: 587ms)
 GET /api/p2p/capacity 200 in 289ms (next.js: 9ms, application-code: 280ms)
 GET /api/binance/p2p-history 200 in 6.5s (next.js: 21ms, application-code: 6.5s)
 GET /api/p2p/initial-capital 200 in 162ms (next.js: 11ms, application-code: 151ms)
 POST /api/p2p/bot/cycle 200 in 30.8s (next.js: 2ms, application-code: 30.8s)
 GET /api/p2p/bot/config 200 in 142ms (next.js: 10ms, application-code: 132ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 320ms (next.js: 12ms, application-code: 308ms)
 GET /api/p2p/bot/exchange-config?_=mhi667zwll 200 in 1147ms (next.js: 2ms, application-code: 1145ms)
 GET /api/binance/credentials 200 in 201ms (next.js: 4ms, application-code: 197ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1550ms (next.js: 4ms, application-code: 1546ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 714ms (next.js: 2ms, application-code: 712ms)
 POST /api/p2p/bot/cycle 200 in 31.1s (next.js: 3ms, application-code: 31.1s)
 GET /api/p2p/bot/config 200 in 146ms (next.js: 10ms, application-code: 136ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 913ms (next.js: 12ms, application-code: 901ms)
 GET /api/p2p/bot/exchange-config?_=ewhymlt4im 200 in 907ms (next.js: 9ms, application-code: 898ms)
 GET /api/binance/credentials 200 in 133ms (next.js: 3ms, application-code: 131ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1310ms (next.js: 10ms, application-code: 1300ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 604ms (next.js: 2ms, application-code: 602ms)
 GET /api/p2p/capacity 200 in 1064ms (next.js: 26ms, application-code: 1037ms)
 GET /api/binance/p2p-history 200 in 5.2s (next.js: 12ms, application-code: 5.2s)
 GET /api/p2p/initial-capital 200 in 141ms (next.js: 8ms, application-code: 132ms)
 POST /api/p2p/bot/cycle 200 in 28.2s (next.js: 8ms, application-code: 28.2s)
 GET /api/p2p/bot/config 200 in 150ms (next.js: 15ms, application-code: 135ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 941ms (next.js: 20ms, application-code: 921ms)
 GET /api/p2p/bot/exchange-config?_=2wvedwt5xhl 200 in 923ms (next.js: 8ms, application-code: 915ms)
 GET /api/binance/credentials 200 in 134ms (next.js: 5ms, application-code: 129ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1309ms (next.js: 4ms, application-code: 1305ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 598ms (next.js: 3ms, application-code: 596ms)
 GET /api/p2p/capacity 200 in 1026ms (next.js: 13ms, application-code: 1012ms)
 GET /api/operations 200 in 1175ms (next.js: 10ms, application-code: 1165ms)
 GET /api/operations 200 in 1830ms (next.js: 8ms, application-code: 1822ms)
 GET /api/p2p/capacity 200 in 257ms (next.js: 1959µs, application-code: 255ms)
 GET /api/binance/p2p-history 200 in 5.1s (next.js: 20ms, application-code: 5.1s)
 GET /api/p2p/initial-capital 200 in 129ms (next.js: 1443µs, application-code: 128ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 1758µs, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 134ms (next.js: 1607µs, application-code: 132ms)
 PUT /api/p2p/bot/exchange-config?_=aoo1n43u4ri 200 in 179ms (next.js: 10ms, application-code: 169ms)
 GET /api/operations 200 in 1064ms (next.js: 4ms, application-code: 1060ms)
 GET /api/binance/p2p-history 200 in 4.5s (next.js: 7ms, application-code: 4.5s)
 GET /api/p2p/initial-capital 200 in 137ms (next.js: 3ms, application-code: 134ms)
 PUT /api/p2p/bot/exchange-config?_=el4tfiie13r 200 in 150ms (next.js: 3ms, application-code: 148ms)
 POST /api/p2p/bot/cycle 200 in 28.3s (next.js: 3ms, application-code: 28.3s)
 GET /api/p2p/bot/config 200 in 146ms (next.js: 6ms, application-code: 140ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 147ms (next.js: 11ms, application-code: 136ms)
 GET /api/p2p/bot/exchange-config?_=qw8gb2z10s 200 in 134ms (next.js: 5ms, application-code: 129ms)
 GET /api/binance/credentials 200 in 131ms (next.js: 2ms, application-code: 128ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 509ms (next.js: 3ms, application-code: 505ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 610ms (next.js: 3ms, application-code: 607ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 4ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 165ms (next.js: 3ms, application-code: 162ms)
 GET /api/p2p/capacity 200 in 1028ms (next.js: 6ms, application-code: 1022ms)
 GET /api/binance/p2p-history 200 in 5.2s (next.js: 7ms, application-code: 5.2s)
 GET /api/p2p/initial-capital 200 in 138ms (next.js: 7ms, application-code: 132ms)
 POST /api/p2p/bot/cycle 200 in 28.2s (next.js: 2ms, application-code: 28.2s)
 GET /api/p2p/bot/config 200 in 133ms (next.js: 3ms, application-code: 130ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 917ms (next.js: 8ms, application-code: 908ms)
 GET /api/p2p/bot/exchange-config?_=k03j8ub1zq 200 in 909ms (next.js: 6ms, application-code: 903ms)
 GET /api/binance/credentials 200 in 130ms (next.js: 2ms, application-code: 128ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1301ms (next.js: 6ms, application-code: 1295ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 610ms (next.js: 8ms, application-code: 602ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 13ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 137ms (next.js: 3ms, application-code: 133ms)
 GET /api/p2p/capacity 200 in 1035ms (next.js: 3ms, application-code: 1032ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 4ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 132ms (next.js: 2ms, application-code: 129ms)
 POST /api/p2p/bot/cycle 200 in 29.2s (next.js: 5ms, application-code: 29.2s)
 GET /api/p2p/bot/config 200 in 140ms (next.js: 5ms, application-code: 135ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 897ms (next.js: 6ms, application-code: 891ms)
 GET /api/p2p/bot/exchange-config?_=51dw1z6u0x9 200 in 888ms (next.js: 5ms, application-code: 883ms)
 GET /api/binance/credentials 200 in 129ms (next.js: 2ms, application-code: 127ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1274ms (next.js: 3ms, application-code: 1272ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 5ms, application-code: 4.3s)
 GET /api/p2p/bot/ads?exchange=binance 200 in 604ms (next.js: 1313µs, application-code: 602ms)
 GET /api/p2p/initial-capital 200 in 136ms (next.js: 4ms, application-code: 131ms)
 GET /api/operations 200 in 1034ms (next.js: 4ms, application-code: 1030ms)
 PUT /api/p2p/bot/exchange-config?_=qmn9da16tvi 200 in 150ms (next.js: 4ms, application-code: 147ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 31ms (next.js: 23ms, application-code: 8ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 154ms (next.js: 18ms, application-code: 136ms)
 GET /api/p2p/bot/config 200 in 157ms (next.js: 13ms, application-code: 143ms)
 GET /api/p2p/bot/exchange-config?_=zwl0os5f83f 200 in 149ms (next.js: 20ms, application-code: 129ms)
 GET /api/binance/credentials 200 in 132ms (next.js: 1337µs, application-code: 130ms)
 PUT /api/p2p/bot/exchange-config?_=k3z87xck2a 200 in 134ms (next.js: 1623µs, application-code: 133ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 14ms (next.js: 9ms, application-code: 4ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 611ms (next.js: 2ms, application-code: 609ms)
 GET /api/p2p/bot/config 200 in 139ms (next.js: 4ms, application-code: 135ms)
 GET /api/p2p/bot/exchange-config?_=1vt2mze28qt 200 in 129ms (next.js: 1356µs, application-code: 127ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 262ms (next.js: 7ms, application-code: 255ms)
 GET /api/binance/credentials 200 in 131ms (next.js: 2ms, application-code: 128ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 616ms (next.js: 1339µs, application-code: 615ms)
 GET /api/p2p/capacity 200 in 259ms (next.js: 4ms, application-code: 255ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 10ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 136ms (next.js: 4ms, application-code: 132ms)
 POST /api/p2p/bot/cycle 200 in 27.6s (next.js: 5ms, application-code: 27.6s)
 GET /api/p2p/bot/config 200 in 137ms (next.js: 5ms, application-code: 131ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 145ms (next.js: 13ms, application-code: 132ms)
 GET /api/p2p/bot/exchange-config?_=qz1cxwa0go 200 in 896ms (next.js: 3ms, application-code: 893ms)
 GET /api/binance/credentials 200 in 136ms (next.js: 4ms, application-code: 132ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1263ms (next.js: 5ms, application-code: 1258ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 620ms (next.js: 7ms, application-code: 612ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 12ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 132ms (next.js: 3ms, application-code: 129ms)
 POST /api/p2p/bot/cycle 200 in 28.2s (next.js: 2ms, application-code: 28.2s)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 11ms (next.js: 7ms, application-code: 4ms)
 GET /api/p2p/bot/exchange-config?_=09i7j6fjb9to 200 in 136ms (next.js: 8ms, application-code: 128ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 139ms (next.js: 5ms, application-code: 134ms)
 GET /api/p2p/bot/config 200 in 140ms (next.js: 2ms, application-code: 138ms)
 GET /api/binance/credentials 200 in 133ms (next.js: 2ms, application-code: 131ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 604ms (next.js: 1444µs, application-code: 603ms)
 GET /api/p2p/capacity 200 in 1007ms (next.js: 2ms, application-code: 1005ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 1804µs, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 136ms (next.js: 3ms, application-code: 133ms)
 POST /api/p2p/bot/cycle 200 in 29.4s (next.js: 3ms, application-code: 29.4s)
 GET /api/p2p/bot/config 200 in 136ms (next.js: 4ms, application-code: 133ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 273ms (next.js: 14ms, application-code: 259ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 13ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 131ms (next.js: 3ms, application-code: 128ms)
 GET /api/p2p/bot/exchange-config?_=sado32y3e3h 200 in 902ms (next.js: 5ms, application-code: 897ms)
 GET /api/binance/credentials 200 in 134ms (next.js: 3ms, application-code: 132ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1294ms (next.js: 15ms, application-code: 1279ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 614ms (next.js: 1295µs, application-code: 613ms)
 POST /api/p2p/bot/cycle 200 in 27.3s (next.js: 2ms, application-code: 27.3s)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 12ms (next.js: 7ms, application-code: 6ms)
 GET /api/p2p/bot/config 200 in 138ms (next.js: 3ms, application-code: 135ms)
 GET /api/p2p/bot/exchange-config?_=2hh4mnpp6qa 200 in 138ms (next.js: 8ms, application-code: 131ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 260ms (next.js: 5ms, application-code: 255ms)
 GET /api/binance/credentials 200 in 126ms (next.js: 658µs, application-code: 126ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 650ms (next.js: 1447µs, application-code: 648ms)
 GET /api/p2p/capacity 200 in 265ms (next.js: 4ms, application-code: 261ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 13ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 134ms (next.js: 3ms, application-code: 131ms)
 POST /api/p2p/bot/cycle 200 in 29.6s (next.js: 6ms, application-code: 29.6s)
 GET /api/p2p/bot/config 200 in 197ms (next.js: 20ms, application-code: 176ms)
 GET /api/p2p/bot/exchange-config?_=1xczu7vp48n 200 in 1209ms (next.js: 7ms, application-code: 1202ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 1226ms (next.js: 12ms, application-code: 1214ms)
 GET /api/binance/credentials 200 in 192ms (next.js: 2ms, application-code: 189ms)
 GET /api/binance/p2p-history 200 in 6.9s (next.js: 5ms, application-code: 6.9s)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1637ms (next.js: 8ms, application-code: 1628ms)
 POST /api/p2p/bot/cycle 200 in 28.7s (next.js: 1373µs, application-code: 28.7s)
 GET /api/p2p/initial-capital 200 in 145ms (next.js: 9ms, application-code: 136ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 10ms (next.js: 3ms, application-code: 7ms)
 GET /api/p2p/bot/exchange-config?_=kuhc3u99lu 200 in 189ms (next.js: 8ms, application-code: 181ms)
 GET /api/p2p/bot/config 200 in 190ms (next.js: 1250µs, application-code: 189ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 311ms (next.js: 2ms, application-code: 308ms)
 GET /api/binance/credentials 200 in 127ms (next.js: 1152µs, application-code: 126ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 660ms (next.js: 3ms, application-code: 658ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 720ms (next.js: 1129µs, application-code: 719ms)
 GET /api/p2p/capacity 200 in 308ms (next.js: 2ms, application-code: 306ms)
 GET /api/binance/p2p-history 200 in 5.7s (next.js: 6ms, application-code: 5.7s)
 GET /api/p2p/initial-capital 200 in 160ms (next.js: 3ms, application-code: 157ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 9ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 139ms (next.js: 8ms, application-code: 131ms)
 POST /api/p2p/bot/cycle 200 in 31.1s (next.js: 7ms, application-code: 31.1s)
 GET /api/p2p/bot/config 200 in 141ms (next.js: 6ms, application-code: 136ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 143ms (next.js: 9ms, application-code: 134ms)
 POST /api/p2p/bot/cycle 200 in 30.0s (next.js: 1036µs, application-code: 30.0s)
 GET /api/p2p/bot/config 200 in 139ms (next.js: 4ms, application-code: 135ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 140ms (next.js: 7ms, application-code: 133ms)
 GET /api/p2p/bot/exchange-config?_=dycy26ao1vo 200 in 142ms (next.js: 10ms, application-code: 132ms)
 GET /api/p2p/bot/exchange-config?_=8bjwy6t0hta 200 in 904ms (next.js: 6ms, application-code: 899ms)
 GET /api/binance/credentials 200 in 137ms (next.js: 4ms, application-code: 133ms)
 GET /api/binance/credentials 200 in 133ms (next.js: 3ms, application-code: 130ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1295ms (next.js: 15ms, application-code: 1280ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 12ms (next.js: 6ms, application-code: 7ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 603ms (next.js: 3ms, application-code: 600ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 603ms (next.js: 1478µs, application-code: 601ms)
 GET /api/p2p/capacity 200 in 259ms (next.js: 4ms, application-code: 255ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 4ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 126ms (next.js: 1816µs, application-code: 124ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 10ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 135ms (next.js: 5ms, application-code: 129ms)
 POST /api/p2p/bot/cycle 200 in 26.4s (next.js: 3ms, application-code: 26.4s)
 GET /api/p2p/bot/config 200 in 140ms (next.js: 5ms, application-code: 135ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 267ms (next.js: 10ms, application-code: 257ms)
 GET /api/p2p/bot/exchange-config?_=iv68artsil 200 in 923ms (next.js: 13ms, application-code: 909ms)
 GET /api/binance/credentials 200 in 137ms (next.js: 4ms, application-code: 133ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1285ms (next.js: 5ms, application-code: 1279ms)
 POST /api/p2p/bot/cycle 200 in 28.7s (next.js: 7ms, application-code: 28.7s)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 6ms (next.js: 4ms, application-code: 3ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 616ms (next.js: 7ms, application-code: 609ms)
 GET /api/p2p/bot/config 200 in 132ms (next.js: 1232µs, application-code: 131ms)
 GET /api/p2p/bot/exchange-config?_=kcrt0wdvsu 200 in 133ms (next.js: 5ms, application-code: 129ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 259ms (next.js: 2ms, application-code: 257ms)
 GET /api/binance/credentials 200 in 130ms (next.js: 1988µs, application-code: 128ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 604ms (next.js: 1041µs, application-code: 603ms)
 GET /api/p2p/capacity 200 in 256ms (next.js: 2ms, application-code: 253ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 4ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 130ms (next.js: 3ms, application-code: 128ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 3ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 136ms (next.js: 4ms, application-code: 132ms)
 POST /api/p2p/bot/cycle 200 in 27.3s (next.js: 3ms, application-code: 27.3s)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 176ms (next.js: 10ms, application-code: 166ms)
 GET /api/p2p/bot/config 200 in 178ms (next.js: 6ms, application-code: 172ms)
 POST /api/p2p/bot/cycle 200 in 29.7s (next.js: 2ms, application-code: 29.7s)
 GET /api/p2p/bot/exchange-config?_=dzt6d4zxwfo 200 in 900ms (next.js: 4ms, application-code: 896ms)
 GET /api/p2p/bot/config 200 in 146ms (next.js: 4ms, application-code: 142ms)
 GET /api/p2p/bot/exchange-config?_=ub01juso1j 200 in 148ms (next.js: 13ms, application-code: 135ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 152ms (next.js: 10ms, application-code: 142ms)
 GET /api/binance/credentials 200 in 131ms (next.js: 1470µs, application-code: 130ms)
 GET /api/binance/credentials 200 in 134ms (next.js: 2ms, application-code: 132ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1334ms (next.js: 51ms, application-code: 1284ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 10ms (next.js: 4ms, application-code: 6ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 608ms (next.js: 3ms, application-code: 605ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 610ms (next.js: 3ms, application-code: 608ms)
 GET /api/p2p/capacity 200 in 268ms (next.js: 4ms, application-code: 264ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 12ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 136ms (next.js: 3ms, application-code: 133ms)
 GET /api/binance/p2p-history 200 in 5.2s (next.js: 11ms, application-code: 5.2s)
 GET /api/p2p/initial-capital 200 in 133ms (next.js: 3ms, application-code: 130ms)
 POST /api/p2p/bot/cycle 200 in 26.8s (next.js: 4ms, application-code: 26.8s)
 POST /api/p2p/bot/cycle 200 in 27.7s (next.js: 4ms, application-code: 27.7s)
 GET /api/p2p/bot/config 200 in 142ms (next.js: 3ms, application-code: 139ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 145ms (next.js: 10ms, application-code: 134ms)
 GET /api/p2p/bot/exchange-config?_=pnq61xdj8i8 200 in 132ms (next.js: 1620µs, application-code: 131ms)
 GET /api/p2p/bot/config 200 in 136ms (next.js: 4ms, application-code: 132ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 131ms (next.js: 1303µs, application-code: 129ms)
 GET /api/binance/credentials 200 in 151ms (next.js: 1299µs, application-code: 150ms)
 GET /api/p2p/bot/exchange-config?_=plewznhhdel 200 in 902ms (next.js: 5ms, application-code: 897ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 597ms (next.js: 4ms, application-code: 593ms)
 GET /api/binance/credentials 200 in 132ms (next.js: 2ms, application-code: 129ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 1284ms (next.js: 8ms, application-code: 1276ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 7ms (next.js: 2ms, application-code: 4ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 638ms (next.js: 1428µs, application-code: 637ms)
 GET /api/p2p/capacity 200 in 255ms (next.js: 1599µs, application-code: 253ms)
 GET /api/binance/p2p-history 200 in 4.3s (next.js: 3ms, application-code: 4.3s)
 GET /api/p2p/initial-capital 200 in 130ms (next.js: 1902µs, application-code: 128ms)
 GET /api/binance/p2p-history 200 in 6.9s (next.js: 9ms, application-code: 6.9s)
 GET /api/p2p/initial-capital 200 in 169ms (next.js: 4ms, application-code: 165ms)
 POST /api/p2p/bot/cycle 200 in 30.0s (next.js: 3ms, application-code: 30.0s)
 GET /api/p2p/bot/config 200 in 182ms (next.js: 7ms, application-code: 175ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 306ms (next.js: 15ms, application-code: 290ms)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 533ms (next.js: 1449µs, application-code: 531ms)
 GET /api/p2p/bot/exchange-config?_=yco1a4trszp 200 in 1211ms (next.js: 9ms, application-code: 1202ms)
 GET /api/binance/credentials 200 in 136ms (next.js: 3ms, application-code: 132ms)
 POST /api/p2p/bot/cycle 200 in 31.6s (next.js: 3ms, application-code: 31.6s)
 GET /api/p2p/bot/orders?limit=20&live=true&exchange=binance 200 in 12ms (next.js: 7ms, application-code: 5ms)
 GET /api/p2p/bot/config 200 in 188ms (next.js: 3ms, application-code: 184ms)
 GET /api/p2p/bot/exchange-config?_=nmf1tdlf7ah 200 in 187ms (next.js: 13ms, application-code: 174ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 339ms (next.js: 5ms, application-code: 334ms)
 GET /api/binance/credentials 200 in 155ms (next.js: 1466µs, application-code: 154ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 719ms (next.js: 5ms, application-code: 715ms)
 GET /api/p2p/bot/ads?exchange=binance 200 in 696ms (next.js: 3ms, application-code: 693ms)
 GET /api/p2p/capacity 200 in 151ms (next.js: 1888µs, application-code: 149ms)
 GET /api/binance/p2p-history 200 in 5.9s (next.js: 4ms, application-code: 5.9s)
 GET /api/p2p/initial-capital 200 in 160ms (next.js: 12ms, application-code: 148ms)
 GET /api/binance/p2p-history 200 in 4.4s (next.js: 12ms, application-code: 4.4s)
 GET /api/p2p/initial-capital 200 in 135ms (next.js: 6ms, application-code: 130ms)
 POST /api/p2p/bot/cycle 200 in 29.9s (next.js: 1893µs, application-code: 29.9s)
 GET /api/p2p/bot/config 200 in 132ms (next.js: 3ms, application-code: 129ms)
 GET /api/p2p/bot/logs?limit=30&exchange=binance 200 in 265ms (next.js: 9ms, application-code: 255ms)
